"","site_id","timestamp","building_id","meter_reading","primary_use","square_feet","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"41749",2,"2016-12-05",168,148.48925,"Education",183460,12.9583333333333,1.375,-4.57916666666667,1012.89166666667,110.47619047619,2.42083333333333
"41750",2,"2016-12-05",169,255.46025,"Education",179559,12.9583333333333,1.375,-4.57916666666667,1012.89166666667,110.47619047619,2.42083333333333
"41751",2,"2016-12-05",175,4.27395,"Education",111635,12.9583333333333,1.375,-4.57916666666667,1012.89166666667,110.47619047619,2.42083333333333
"41754",2,"2016-12-06",255,12.9439833333333,"Education",49078,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41755",2,"2016-12-06",215,11.1122375,"Lodging/residential",36406,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41757",2,"2016-12-06",171,46.5250291666667,"Office",131797,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41759",2,"2016-12-06",244,1.46535416666667,"Education",95717,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41765",2,"2016-12-06",246,154.228625,"Office",202435,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41767",2,"2016-12-06",187,10.745925,"Education",44203,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41768",2,"2016-12-06",179,25.7658166666667,"Food sales and service",24867,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41770",2,"2016-12-06",184,19.0496333333333,"Education",34171,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41771",2,"2016-12-06",226,13.55455,"Office",74180,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41772",2,"2016-12-06",201,59.9574416666667,"Education",219608,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41773",2,"2016-12-06",217,25.2773833333333,"Education",282946,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41774",2,"2016-12-06",203,80.5945458333333,"Lodging/residential",63348,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41775",2,"2016-12-06",206,34.6800708333333,"Public services",345837,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41776",2,"2016-12-06",191,20.3928583333333,"Education",78268,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41777",2,"2016-12-06",248,58.6142208333333,"Education",24643,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41779",2,"2016-12-06",175,3.78549583333333,"Education",111635,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41780",2,"2016-12-06",168,123.089820833333,"Education",183460,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41782",2,"2016-12-06",224,78.152275,"Education",272278,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41784",2,"2016-12-06",250,16.3631333333333,"Education",131710,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41785",2,"2016-12-06",177,12.0891625,"Entertainment/public assembly",167066,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41786",2,"2016-12-06",166,173.278291666667,"Lodging/residential",553210,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41787",2,"2016-12-06",264,11.3565041666667,"Office",83660,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41788",2,"2016-12-06",221,181.215708333333,"Education",204349,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41789",2,"2016-12-06",167,31.1387875,"Lodging/residential",86323,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41790",2,"2016-12-06",234,19.782325,"Education",179167,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41791",2,"2016-12-06",213,103.55175,"Education",49662,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41792",2,"2016-12-06",202,76.1984708333333,"Lodging/residential",74682,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41793",2,"2016-12-06",220,43.9606,"Education",122592,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41794",2,"2016-12-06",169,231.281875,"Education",179559,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41795",2,"2016-12-06",247,57.7594125,"Education",64560,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41796",2,"2016-12-06",239,63.1323833333333,"Lodging/residential",106440,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41798",2,"2016-12-06",190,57.881525,"Education",137040,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41799",2,"2016-12-06",225,96.4692125,"Lodging/residential",216526,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41800",2,"2016-12-06",210,28.8186416666667,"Education",71248,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41801",2,"2016-12-06",254,131.759958333333,"Entertainment/public assembly",254766,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41802",2,"2016-12-06",240,25.88795,"Lodging/residential",111304,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41803",2,"2016-12-06",176,1.46535416666667,"Education",62238,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41804",2,"2016-12-06",249,180.360916666667,"Entertainment/public assembly",179449,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41805",2,"2016-12-06",253,19.04965,"Education",65907,12.9791666666667,5,-2.525,1011.80833333333,92.1739130434783,2.275
"41806",2,"2016-12-07",210,58.7363166666667,"Education",71248,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41807",2,"2016-12-07",255,11.1122791666667,"Education",49078,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41811",2,"2016-12-07",169,240.440416666667,"Education",179559,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41812",2,"2016-12-07",167,28.0859666666667,"Lodging/residential",86323,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41813",2,"2016-12-07",247,56.416175,"Education",64560,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41814",2,"2016-12-07",216,1.46535416666667,"Education",137065,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41815",2,"2016-12-07",203,77.6638375,"Lodging/residential",63348,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41816",2,"2016-12-07",195,8.181575,"Office",9703,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41817",2,"2016-12-07",250,14.4093208333333,"Education",131710,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41818",2,"2016-12-07",220,43.9606,"Education",122592,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41820",2,"2016-12-07",190,50.0662833333333,"Education",137040,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41821",2,"2016-12-07",192,35.5592533333333,"Education",151637,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41822",2,"2016-12-07",215,8.9142125,"Lodging/residential",36406,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41823",2,"2016-12-07",191,16.6073541666667,"Education",78268,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41824",2,"2016-12-07",201,54.8286958333333,"Education",219608,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41825",2,"2016-12-07",217,20.3928666666667,"Education",282946,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41826",2,"2016-12-07",248,61.6670375,"Education",24643,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41827",2,"2016-12-07",239,61.9112416666667,"Lodging/residential",106440,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41828",2,"2016-12-07",213,98.5451333333333,"Education",49662,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41829",2,"2016-12-07",175,3.541275,"Education",111635,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41830",2,"2016-12-07",209,231.404,"Education",193294,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41831",2,"2016-12-07",187,14.2872083333333,"Education",44203,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41832",2,"2016-12-07",246,149.832583333333,"Office",202435,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41833",2,"2016-12-07",202,67.039975,"Lodging/residential",74682,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41834",2,"2016-12-07",253,17.2179625,"Education",65907,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41835",2,"2016-12-07",166,163.631291666667,"Lodging/residential",553210,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41837",2,"2016-12-07",171,40.4193791666667,"Office",131797,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41838",2,"2016-12-07",249,264.74075,"Entertainment/public assembly",179449,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41839",2,"2016-12-07",168,101.2316,"Education",183460,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41840",2,"2016-12-07",176,1.22112916666667,"Education",62238,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41842",2,"2016-12-07",240,24.178375,"Lodging/residential",111304,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41844",2,"2016-12-07",183,6.34985833333333,"Education",132518,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41845",2,"2016-12-07",221,175.598375,"Education",204349,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41846",2,"2016-12-07",226,13.55455,"Office",74180,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41847",2,"2016-12-07",177,10.745925,"Entertainment/public assembly",167066,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41848",2,"2016-12-07",232,262.420675,"Entertainment/public assembly",24345,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41849",2,"2016-12-07",179,22.713,"Food sales and service",24867,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41850",2,"2016-12-07",264,9.89112083333333,"Office",83660,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41851",2,"2016-12-07",254,134.202208333333,"Entertainment/public assembly",254766,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41852",2,"2016-12-07",206,34.8021875,"Public services",345837,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41855",2,"2016-12-07",225,95.24805,"Lodging/residential",216526,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41856",2,"2016-12-07",260,33.2147125,"Education",126985,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41857",2,"2016-12-07",224,76.3205916666667,"Education",272278,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41859",2,"2016-12-07",184,18.5611833333333,"Education",34171,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41860",2,"2016-12-07",234,16.4852875,"Education",179167,13.9291666666667,5,5.99583333333333,1013.2,93.6363636363636,2.11666666666667
"41862",2,"2016-12-08",202,69.3601375,"Lodging/residential",74682,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41863",2,"2016-12-08",234,17.09585,"Education",179167,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41864",2,"2016-12-08",175,3.90762083333333,"Education",111635,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41865",2,"2016-12-08",225,98.423,"Lodging/residential",216526,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41867",2,"2016-12-08",192,42.4952625,"Education",151637,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41868",2,"2016-12-08",168,103.429616666667,"Education",183460,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41869",2,"2016-12-08",240,23.4457,"Lodging/residential",111304,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41871",2,"2016-12-08",209,250.820041666667,"Education",193294,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41872",2,"2016-12-08",187,7.8152,"Education",44203,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41873",2,"2016-12-08",221,117.9610375,"Education",204349,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41874",2,"2016-12-08",195,21.3697875,"Office",9703,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41875",2,"2016-12-08",264,9.76901666666667,"Office",83660,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41877",2,"2016-12-08",176,1.34324583333333,"Education",62238,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41878",2,"2016-12-08",244,8.303675,"Education",95717,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41879",2,"2016-12-08",167,21.1255291666667,"Lodging/residential",86323,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41881",2,"2016-12-08",166,163.14275,"Lodging/residential",553210,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41882",2,"2016-12-08",260,52.6306791666667,"Education",126985,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41883",2,"2016-12-08",184,17.8285083333333,"Education",34171,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41884",2,"2016-12-08",215,10.6238125,"Lodging/residential",36406,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41885",2,"2016-12-08",232,249.598804166667,"Entertainment/public assembly",24345,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41886",2,"2016-12-08",220,43.9606,"Education",122592,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41889",2,"2016-12-08",177,16.3631375,"Entertainment/public assembly",167066,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41890",2,"2016-12-08",246,150.565125,"Office",202435,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41891",2,"2016-12-08",217,22.5908916666667,"Education",282946,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41892",2,"2016-12-08",206,35.0464166666667,"Public services",345837,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41893",2,"2016-12-08",183,8.5478875,"Education",132518,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41894",2,"2016-12-08",253,19.5381,"Education",65907,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41895",2,"2016-12-08",226,13.55455,"Office",74180,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41897",2,"2016-12-08",179,24.3004708333333,"Food sales and service",24867,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41898",2,"2016-12-08",213,100.254695833333,"Education",49662,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41899",2,"2016-12-08",255,12.0891916666667,"Education",49078,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41900",2,"2016-12-08",250,13.3103041666667,"Education",131710,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41901",2,"2016-12-08",239,62.1554708333333,"Lodging/residential",106440,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41903",2,"2016-12-08",248,66.0631083333333,"Education",24643,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41904",2,"2016-12-08",201,55.4392625,"Education",219608,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41905",2,"2016-12-08",169,234.823083333333,"Education",179559,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41906",2,"2016-12-08",203,75.4658083333333,"Lodging/residential",63348,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41907",2,"2016-12-08",254,132.859041666667,"Entertainment/public assembly",254766,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41908",2,"2016-12-08",210,24.1783541666667,"Education",71248,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41910",2,"2016-12-08",247,56.5382875,"Education",64560,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41911",2,"2016-12-08",191,31.9935875,"Education",78268,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41913",2,"2016-12-08",190,48.3567166666667,"Education",137040,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41914",2,"2016-12-08",171,39.0761333333333,"Office",131797,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41915",2,"2016-12-08",224,76.6869333333333,"Education",272278,12.9875,2.10526315789474,3.93333333333333,1019.65,131.304347826087,1.32083333333333
"41916",2,"2016-12-09",192,44.8154291666667,"Education",151637,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41919",2,"2016-12-09",216,5.73930833333333,"Education",137065,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41920",2,"2016-12-09",166,152.0305,"Lodging/residential",553210,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41921",2,"2016-12-09",224,74.2446791666667,"Education",272278,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41922",2,"2016-12-09",202,68.9937958333333,"Lodging/residential",74682,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41923",2,"2016-12-09",226,13.55455,"Office",74180,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41924",2,"2016-12-09",225,98.178775,"Lodging/residential",216526,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41926",2,"2016-12-09",184,16.3631583333333,"Education",34171,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41927",2,"2016-12-09",264,9.8911375,"Office",83660,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41928",2,"2016-12-09",244,13.9208833333333,"Education",95717,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41929",2,"2016-12-09",190,44.204875,"Education",137040,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41930",2,"2016-12-09",247,55.8056125,"Education",64560,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41931",2,"2016-12-09",248,51.1653291666667,"Education",24643,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41932",2,"2016-12-09",253,17.462175,"Education",65907,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41934",2,"2016-12-09",217,19.9044083333333,"Education",282946,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41935",2,"2016-12-09",254,132.981166666667,"Entertainment/public assembly",254766,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41936",2,"2016-12-09",191,30.6503416666667,"Education",78268,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41937",2,"2016-12-09",175,5.61720416666667,"Education",111635,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41938",2,"2016-12-09",240,23.201475,"Lodging/residential",111304,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41941",2,"2016-12-09",203,74.8552458333333,"Lodging/residential",63348,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41942",2,"2016-12-09",206,34.6800708333333,"Public services",345837,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41943",2,"2016-12-09",210,18.3169375,"Education",71248,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41944",2,"2016-12-09",220,43.9606,"Education",122592,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41945",2,"2016-12-09",209,243.493125,"Education",193294,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41946",2,"2016-12-09",239,61.789125,"Lodging/residential",106440,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41947",2,"2016-12-09",215,5.59499545454545,"Lodging/residential",36406,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41951",2,"2016-12-09",201,52.6306625,"Education",219608,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41952",2,"2016-12-09",234,17.5843,"Education",179167,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41953",2,"2016-12-09",179,22.8351083333333,"Food sales and service",24867,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41954",2,"2016-12-09",232,238.486458333333,"Entertainment/public assembly",24345,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41955",2,"2016-12-09",183,7.2046375,"Education",132518,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41956",2,"2016-12-09",168,98.91145,"Education",183460,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41957",2,"2016-12-09",221,87.4328541666667,"Education",204349,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41958",2,"2016-12-09",195,20.759225,"Office",9703,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41960",2,"2016-12-09",177,10.6238125,"Entertainment/public assembly",167066,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41961",2,"2016-12-09",171,38.9540166666667,"Office",131797,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41962",2,"2016-12-09",255,10.5017166666667,"Education",49078,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41963",2,"2016-12-09",250,11.4786125,"Education",131710,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41964",2,"2016-12-09",187,6.2277375,"Education",44203,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41965",2,"2016-12-09",213,96.8355125,"Education",49662,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41968",2,"2016-12-09",169,221.842086956522,"Education",179559,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41969",2,"2016-12-09",246,141.0405,"Office",202435,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41970",2,"2016-12-09",260,47.8682458333333,"Education",126985,14.3333333333333,1.52380952380952,4.1625,1021.8625,106.521739130435,1.65
"41971",2,"2016-12-10",177,12.4555,"Entertainment/public assembly",167066,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41972",2,"2016-12-10",179,21.7361,"Food sales and service",24867,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41973",2,"2016-12-10",183,7.570975,"Education",132518,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41974",2,"2016-12-10",168,100.7431125,"Education",183460,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41975",2,"2016-12-10",213,95.8586458333333,"Education",49662,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41976",2,"2016-12-10",166,143.116333333333,"Lodging/residential",553210,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41977",2,"2016-12-10",175,5.37297916666667,"Education",111635,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41978",2,"2016-12-10",254,133.835833333333,"Entertainment/public assembly",254766,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41982",2,"2016-12-10",221,114.2977125,"Education",204349,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41984",2,"2016-12-10",216,5.9835375,"Education",137065,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41985",2,"2016-12-10",224,73.8783041666667,"Education",272278,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41986",2,"2016-12-10",171,33.8252875,"Office",131797,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41987",2,"2016-12-10",201,52.50855,"Education",219608,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41988",2,"2016-12-10",220,43.9606,"Education",122592,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41989",2,"2016-12-10",202,58.6141916666667,"Lodging/residential",74682,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41990",2,"2016-12-10",176,1.83169166666667,"Education",62238,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41991",2,"2016-12-10",217,9.89114583333333,"Education",282946,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41992",2,"2016-12-10",210,51.6537625,"Education",71248,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41993",2,"2016-12-10",239,63.0102833333333,"Lodging/residential",106440,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41994",2,"2016-12-10",244,6.10564583333333,"Education",95717,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41995",2,"2016-12-10",255,10.501725,"Education",49078,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
"41997",2,"2016-12-10",203,73.2677708333333,"Lodging/residential",63348,14.9583333333333,3.17647058823529,3.46666666666667,1018.87083333333,120.869565217391,1.44583333333333
